drugbank_id,PubChemCID,smiles
DB11903,PubChemCID:10253143,C1COCCC1CNC(=O)C2=CN=C(N=C2C(F)(F)F)NC3=C(C=C(C=C3)Cl)Cl
DB13636,PubChemCID:10255142,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)O.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
DB01445,PubChemCID:10257,CN(C)CCC1=CNC2=C1C=C(C=C2)O
DB12548,PubChemCID:10257882,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC(=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC5=NOC(=C5C)C)COCC
DB07992,PubChemCID:10258,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
DBSALT002077,PubChemCID:102593990,C1CC2CC1N3C(O2)CN4C=C(C(=O)C(=C4C3=O)[O-])C(=O)NCC5=C(C=C(C=C5F)F)F.[Na+]
DBSALT001292,PubChemCID:10260031,CSCCNC1=C2C(=NC(=N1)SCCC(F)(F)F)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)(C(P(=O)([O-])[O-])(Cl)Cl)[O-])O)O.[Na+].[Na+].[Na+].[Na+]
DB13940,PubChemCID:10264356,CCSC1=C(C=C(C(=C1)OC)CC(C)N)OC
DB13413,PubChemCID:102669,CCN(CC)CCC1(CCC(=O)NC1=O)C2=CC=CC=C2
DB04551,PubChemCID:10267,C(C1C(C(C(O1)(COP(=O)(O)O)O)O)O)OP(=O)(O)O
DB07267,PubChemCID:10267580,CC1=NC(=CC=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=NC=C4
DB14672,PubChemCID:102697,CC(=O)OC1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3
DB01482,PubChemCID:102710,CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C.Cl
DBSALT002869,PubChemCID:102710,CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C.Cl
DB08915,PubChemCID:10274777,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=C4C=CSC4=C(C=C3)CC(C(=O)O)OC
DB12364,PubChemCID:10275777,CN(C)C(=N)C1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)OC)C(=O)NC3=NC=C(C=C3)Cl
DBSALT000814,PubChemCID:102773,CCNC1C2CCC(C2)C1C3=CC=CC=C3.Cl
DB16015,PubChemCID:10279357,CCCCOP(=O)(O)OCC1C(CC(O1)N2C=C(C(=O)NC2=O)C)OP(=O)(O)OCCCC
DB08427,PubChemCID:1028,C1=CC(C=CC1O)(CC(=O)C(=O)O)C(=O)O
DB09075,PubChemCID:10280735,CN1CCC2=C(C1)SC(=N2)C(=O)NC3CC(CCC3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)N(C)C
DB07933,PubChemCID:10286159,C1CC2C(C1)C3=C(C=CC(=C3)O)OC2C4=CC=C(C=C4)O
DB07230,PubChemCID:10286462,C1=CC(=CC=C1C2=C(C3=C(C2=O)C=C(C=C3)O)Br)O
DB12576,PubChemCID:10286834,CCCOC(=O)CC1=CC(=C(C=C1)OCC(=O)N(CC)CC)OCC
DBSALT002610,PubChemCID:10287099,CC(=CC=CC=C(C)C=CC=C(C)C(=O)[O-])C=CC=C(C)C(=O)[O-].[Na+].[Na+]
DB11967,PubChemCID:10288191,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)F)C(=O)NOCCO
DB12320,PubChemCID:10295295,CC1(CCC(C2=C1C=C(C(=C2)C=CC3=CC=C(C=C3)C(=O)O)CN4C=CC=N4)(C)C)C
DB12369,PubChemCID:10296883,CN1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)C4=C(C(=O)NC4=O)C5=CNC6=CC=CC=C65
DB12558,PubChemCID:10297043,CCN1CCN(CC1)CC2=CC=C(C=C2)C3=CC4=C(N3)N=CN=C4NC(C)C5=CC=CC=C5
DBSALT001800,PubChemCID:10297443,C1=CC(=CC(=C1)C(=O)O)C2=CC(=CC=C2)NCCNCC(C3=CC(=CC=C3)Cl)O.Cl
DB12140,PubChemCID:10297982,CC1=C(C=CC(=C1)F)C2=C3C=CC(=O)N(C3=NC(=N2)NC(CO)CO)C4=C(C=CC=C4F)F
DB11734,PubChemCID:10298385,CC1=C(C=CC(=C1)C(=O)N2CCCCC3=CC=CC=C32)CNC(=O)N4CCCC4C(=O)N(C)C
DB05035,PubChemCID:10299876,CC(C)C1=C(C=CC(=C1)OC2=C(C=C(C=C2Br)NC(=O)CC(=O)O)Br)O
DB01839,PubChemCID:1030,CC(CO)O
DBSALT001964,PubChemCID:10300874,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.CS(=O)(=O)O
DB11805,PubChemCID:10302451,CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl
DB08209,PubChemCID:10303,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O
DB04088,PubChemCID:10305301,COC(=O)C1=C(C=CC=C1OCCCCNC(=O)C(CC2=CC=C(C=C2)N(C3=CC=CC=C3C(=O)O)C(=O)C(=O)O)NC(=O)OCC=C)O
DB08492,PubChemCID:10308106,CCCCCCC#CC1=CC=CC=C1C=CC(=O)O
DB12476,PubChemCID:10309114,CCC1=NC2=C(N1CCCCNS(=O)(=O)C)C3=CC=CC=C3N=C2N
DB12382,PubChemCID:10309899,C1CN(CCN1C2=NC=C(C=N2)C(=O)NO)S(=O)(=O)C3=CC4=CC=CC=C4C=C3
DB03175,PubChemCID:1031,CCCO
DB09291,PubChemCID:10311306,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OCC2(CCC3(CCC(=O)N3)CN2)C4=CC=CC=C4
DB01924,PubChemCID:10313,C1=CC=C(C=C1)C(=O)NO
DB05732,PubChemCID:10313457,C(C(=O)[O-])C(=O)[O-].[Sr+2]
DB12252,PubChemCID:10317383,CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5(CC7C4(C2O)O7)O)COC6=O)C
DB08536,PubChemCID:10317619,C1=CC=C(C=C1)C2=CC3=C(C=NN3C(=C2)NCC4=CN=CN=C4)Br
DB09168,PubChemCID:10319503,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CC=C3)C4=CC=CC=C4
DB03766,PubChemCID:1032,CCC(=O)O
DB08504,PubChemCID:10320144,CN(C)C(=O)C(C1=CC=C(C=C1)C2=CN3C(=NC=N3)C=C2)C(C(=O)N4CCC(C4)F)N
DB16242,PubChemCID:10322579,CCOC1=C(C=CC(=C1)C(CS(=O)(=O)C)N2CC3=C(C2=O)C(=CC=C3)NC(=O)C4CC4)OC
DB08873,PubChemCID:10324367,CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C
DBSALT002439,PubChemCID:10326858,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)[O-].CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)[O-].[Mg+2]
DB12155,PubChemCID:10331844,CC(=O)C1=CC2=C(O1)C(=O)C3=CC=CC=C3C2=O
DB07210,PubChemCID:10339710,C1=CC=C(C=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=NC=C4)Br
DB09460,PubChemCID:10340,C(=O)([O-])[O-].[Na+].[Na+]
DB05470,PubChemCID:10341154,C1=CC(=C(C(=C1)F)N(C2=NC(=C(C=C2)C(=O)N)C3=C(C=C(C=C3)F)F)C(=O)N)F
DB07975,PubChemCID:10342449,C1CC(=C(C1)C(=O)O)C(=O)NC2=C(C=C(C=C2F)C3=CC(=CC=C3)OC(F)(F)F)F
DB15250,PubChemCID:10343454,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)Cl)C(=O)C3=CC=[N+](C=C3)[O-]
DB06435,PubChemCID:10343641,CN1C2=CC=CC=C2C(=NC(C1=O)NC(=O)C3=CC4=C5N3CCCC5=CC=C4)C6=CC=CC=C6
DB07277,PubChemCID:10343728,CC(C(=O)N1CCOCC1)N2CCC(C2=O)NS(=O)(=O)CCC3=CC=C(S3)Cl
DBSALT002379,PubChemCID:10345213,CC(C)(CC1CC2=CC=CC=C2C1)NCC(COC3=C(C(=CC(=C3)CCC(=O)O)F)F)O.Cl
DB05255,PubChemCID:10345214,CC(C)(CC1CC2=CC=CC=C2C1)NCC(COC3=C(C(=CC(=C3)CCC(=O)O)F)F)O
DBSALT000778,PubChemCID:10346039,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)OP(=O)(O)O)O)O)C(C)Cl
DBSALT001788,PubChemCID:10347879,C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)CC(=O)C4=CC=C(C=C4)C5=CC=CC=C5.[Br-]
DB08978,PubChemCID:10347880,C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)CC(=O)C4=CC=C(C=C4)C5=CC=CC=C5
DB11853,PubChemCID:10348973,CN(C)CC1=C(SC2=C1C(=O)N(C(=O)N2CC3=C(C=CC=C3F)F)C4=NN=C(C=C4)OC)C5=CC=C(C=C5)NC(=O)NOC
DBSALT001385,PubChemCID:10349032,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O.CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O.C(C(C(=O)O)O)(C(=O)O)O
DB13517,PubChemCID:10351092,CC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C(C)C)C(=O)NC(CC2=CN=CN2)C(=O)N3CCCC3C(=O)NC(CC4=CC=CC=C4)C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)N)N
DB13484,PubChemCID:10360683,CC12CCC3C(C1CCC2OC4=CCCC4)CCC5=CC(=O)C=CC35C
DB08708,PubChemCID:10361208,C1CCC(CC1)NC2=NN3C(=NN=C3C4=CC(=CC=C4)C(F)(F)F)C=C2
DB07006,PubChemCID:10364585,COC1=CC=CC=C1C2=CC3=C(C4=C(N3CCCO)C=CC(=C4)O)C5=C2C(=O)NC5=O
DB08025,PubChemCID:10364826,COC1CCC(CC1)C(=O)NC2=NC=CC(=C2)C3=CC(=NC=C3)NC4=CC=C(C=C4)F
DB11832,PubChemCID:10366136,CC1(COC1)COC2=CC3=C(C=C2)N(C=N3)C4=NC5=C(C=CC=C5N6CCC(CC6)N)C=C4
DB04267,PubChemCID:10367,C1=CC(=NC(=C1)C(=O)O)C(=O)O
DB11671,PubChemCID:10368812,CC1=CC=C(C=C1)C(=O)N(CCCN)C(C2=NC3=C(C(=NS3)C)C(=O)N2CC4=CC=CC=C4)C(C)C
DB15905,PubChemCID:10371,C1=CC(=CN=C1)C=O
DB12526,PubChemCID:10372836,COC1=CC(=C(C=C1CNCC(C2=C3C=CC(=O)NC3=C(C=C2)O)O)Cl)NC(=O)CCN4CCC(CC4)OC(=O)NC5=CC=CC=C5C6=CC=CC=C6
DB07350,PubChemCID:10379137,CN1C=C(C=C1C=CC(=O)NO)C(=O)CC2=CC=CC=C2
DBSALT002602,PubChemCID:10380472,C1CN2CCC1C(C2)NC(=O)C3=NNC4=CC=CC=C43.Cl
DB08358,PubChemCID:10389239,C1CNC(=O)C2=C1NC(=C2)C3=CC(=NC=C3)C4=CC5=CC=CC=C5N=C4
DB13780,PubChemCID:10390009,CC(C)(C(=O)[O-])OC1=CC=C(C=C1)Cl.CC(C)(C(=O)[O-])OC1=CC=C(C=C1)Cl.[OH-].[Al+3]
DB09011,PubChemCID:10391,C1=CC=C(C=C1)CNC(=O)CCCl
DB03897,PubChemCID:10394,C1=CC(=CC=C1CCC(=O)O)O
DB02460,PubChemCID:10396076,CC1=C2C(C(C(=N2)C=C3C(C(C(=C(C4=NC(C5C(C(C1=N5)(C)CCC(=O)O)CC(=O)O)(C(C4CCC(=O)O)(C)CC(=O)O)C)C)N3)(C)CC(=O)O)CCC(=O)O)(C)C)CCC(=O)O
DB07281,PubChemCID:10397869,C1=CC=C(C=C1)CNC2=C(N=CC=C2)N
DB06885,PubChemCID:10400412,C1=CC=C(C(=C1)C=NOCCC(=O)O)C(F)(F)F
DB08462,PubChemCID:10401956,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC=CC=C3
DB13712,PubChemCID:10404,CCOC(=S)SSC(=S)OCC
DB14129,PubChemCID:10404245,CC(CC1=CC2=C(C=C1)OCO2)C(C)CC3=CC(=C(C=C3)O)OC
DBSALT002478,PubChemCID:10405586,C[N+](C)(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.[Br-]
DB12658,PubChemCID:10407120,CC1=C(OC2=CC=CC=C12)CN(C)C(=O)C=CC3=CC4=C(NC(=O)CC4)N=C3
DB12696,PubChemCID:10409068,CCCNC(=O)C1=CN2C(=C1C)C(=NC=N2)NC3=C(C=CC(=C3)C(=O)NC4CC4)C
DB05884,PubChemCID:10409873,CC(C)OC1=C(C=C2C(=C1)C(=C(O2)C3=CC=C(C=C3)F)C(=O)NC)NS(=O)(=O)C
DB07359,PubChemCID:10411846,CC1=CSC(=N1)NC(=O)C2=C(C=CC(=N2)SC3=NN=CN3C)SC4=CC=C(C=C4)F
DBSALT001763,PubChemCID:104152,CC(=O)O.C(CCN)CC(C(=O)O)N
DBSALT001368,PubChemCID:10418946,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)N(C)C(=O)C)I.CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)N(C)C(=O)C)I.[Ca+2]
DB14701,PubChemCID:10424768,CCOC(=O)C(CC1=C2C=CC=NC2=C(C=C1)O)NCC#C
DB05552,PubChemCID:10427712,C1=CC(=CC(=C1)O)C2=NC3=C(N=C(N=C3N=C2C4=CC(=CC=C4)O)N)N
DB11721,PubChemCID:10429242,CCC1=CN=C(C=C1)C(=O)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
DB03750,PubChemCID:10430,CC(C)CC(=O)O
DB14127,PubChemCID:10430040,CC(CC(CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)O)C(=O)O
DB12432,PubChemCID:10430360,C1CCN(CC1)CCOC2=CC=CC(=C2)C3=NNC4=C3C=C(C=C4)C5=NC=NN5
DB12318,PubChemCID:10437018,CC1=C2C(=NC=NN2C=C1NC(=O)OCC3COCCN3)NC4=CC5=C(C=C4)N(N=C5)CC6=CC(=CC=C6)F
DBSALT000035,PubChemCID:10439877,CCCCCCOC(=O)N=C(C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4)N.CS(=O)(=O)O
DB02419,PubChemCID:104406,CCOC(=O)C(=O)N1CCCCC1
DB02774,PubChemCID:10442,C(CO)CO
DB13709,PubChemCID:10444661,CC1CC(CC(C1)(C)C)OC(=O)C2=CN=CC=C2
DB11676,PubChemCID:10445549,C1=C(C2=C(N1)C(=NC=N2)N)C3C(C(C(N3)CO)O)O
DB01917,PubChemCID:1045,C(CCN)CN
DB07154,PubChemCID:10450114,CC1C(=O)NCCCN1C(=O)CC(CC2=CC(=C(C=C2F)F)F)N
DB15288,PubChemCID:10450387,C1C(COC2=C1C=C(C=C2F)F)N3C(=CNC3=S)CCN
DB07093,PubChemCID:10450624,C1=CC2=C(C=C1Cl)N=C(S2)CN3C(=O)C=CN(C3=O)CC(=O)O
DB12464,PubChemCID:10452732,COC1=C(C=CC(=C1)CNCCC2CCOCC2)OC3=NC=C(N=C3)C(=O)N
DB13763,PubChemCID:10452965,C(C(CS(=O)(=O)[O-])O)[S-].[Na+].[Au+]
DB11698,PubChemCID:10453870,C1=CC=C2C(=C1)C=C(S2)CC3=C(C=CC(=C3)C4C(C(C(C(O4)CO)O)O)O)F
DB12585,PubChemCID:10457387,C1COCCC1CCNCC2=CC(=C(C=C2)OC3=NC=C(C=C3)C(=O)N)F
DB07530,PubChemCID:10457944,CC1(C(CCC1(C)CCC#CC(C(F)(F)F)(C(F)(F)F)O)C=CC=C2CC(CC(C2)O)O)C
DB11973,PubChemCID:10458325,CN1CC2CC(CC2C1)COC3=C(C=C4C(=C3)N=CN=C4NC5=C(C(=C(C=C5)Cl)Cl)F)OC
DB12046,PubChemCID:10459564,CCOC1=C(C(=C2C(=C1)CN(C2=N)CC(=O)C3=CC(=C(C(=C3)N4CCOCC4)OC)C(C)(C)C)F)OCC
DB00339,PubChemCID:1046,C1=CN=C(C=N1)C(=O)N
DB12062,PubChemCID:10461508,CCC1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCC(CC4)N5CCN(CC5)CC6CC6)OC)C
DB03847,PubChemCID:104625,C(C(C(=O)O)C(=O)O)C(C(=O)O)N
DB11936,PubChemCID:10472693,CC(C)(CCCCCC(CCCCCC(C)(C)C(=O)O)O)C(=O)O
DB13105,PubChemCID:10473088,CCC(C=CC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O)O
DB09327,PubChemCID:104747,C1CC(OC1)N2C=C(C(=O)NC2=O)F.C1=CNC(=O)NC1=O
DB12617,PubChemCID:104762,C1=NC(=C(N1C2C(C(C(O2)CO)O)O)O)C(=O)N
DBSALT000586,PubChemCID:104769,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O.Cl
DB03860,PubChemCID:104772,CCCCN(C)C(=O)CCCCCCCCCCC1CC2=C(C=CC(=C2)O)C3C1C4CCC(C4(CC3)C)O
DB07831,PubChemCID:10477723,CCCC1=C(C=C(C=C1)NC(=O)C2=CC=CC=C2NCC3=CNC(=O)C=C3)C(F)(F)F
DB08861,PubChemCID:104787,CC1(C(C(=O)NCC(=O)NC(C(=O)NC(C(SS1)(C)C)C(=O)O)CC2=CC=CC=C2)NC(=O)C(CC3=CC=C(C=C3)O)N)C
DB12135,PubChemCID:10479502,C1CN(CCN1)S(=O)(=O)C2=C(C=CC(=C2O)NC(=O)NC3=C(C(=CC=C3)F)Cl)Cl
DB02757,PubChemCID:1048,C1=CNN=C1
DB14481,PubChemCID:104805,O.O.OP(=O)([O-])[O-].[Ca+2]
DBSALT001825,PubChemCID:104811,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3.O
DB08909,PubChemCID:10482134,C1=CC=C(C=C1)CCCC(=O)OCC(COC(=O)CCCC2=CC=CC=C2)OC(=O)CCCC3=CC=CC=C3
DB06515,PubChemCID:104826,CC1CC2(C3C4C1(C5C=C(C(=O)C5(CC(=C4)COC(=O)CC6=CC(=C(C=C6)O)OC)O)C)OC(O3)(O2)CC7=CC=CC=C7)C(=C)C
DBSALT001852,PubChemCID:104827,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.O.O.O.[Cl-]
DB01598,PubChemCID:104838,CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O
DB05482,PubChemCID:104842,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)O
DB11371,PubChemCID:104845,CC(=O)C1CCC2C1(CC(=O)C3C2CCC4C3(CCC(C4)O)C)C
DBSALT001850,PubChemCID:104849,CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl.Cl
DB06155,PubChemCID:104850,CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl
DB00559,PubChemCID:104865,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC
DB13050,PubChemCID:104903,CC1CC2C3CCC4=CC(=O)C=CC4(C3=CCC2(C1C(=O)CN5CCN(CC5)C6=NC(=NC(=C6)N7CCCC7)N8CCCC8)C)C
DB04688,PubChemCID:104904,CN1C2CCC1C(C(C2)O)C(=O)OC
DBSALT001866,PubChemCID:104920,C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F.Cl.Cl
DB13828,PubChemCID:104926,CC1(C(C1C(=O)OC(C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(Cl)Cl)C
DB06660,PubChemCID:104974,CC(=O)NC1(CCN(CC1)CCC(CN(C)C(=O)C2=CC=CC=C2)C3=CC(=C(C=C3)Cl)Cl)C4=CC=CC=C4
DB01952,PubChemCID:104994,C1=CN2C=NC3=C(C2=N1)NC=N3
DB00147,PubChemCID:1050,CC1=NC=C(C(=C1O)C=O)CO
DB01566,PubChemCID:105039,CCNC(C)CC1=CC2=C(C=C1)OCO2
DB00114,PubChemCID:1051,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O
DB01433,PubChemCID:10517,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C
DB01354,PubChemCID:10518,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2
DB11673,PubChemCID:1052,CC1=NC=C(C(=C1O)CN)CO
DB02142,PubChemCID:1053,CC1=NC=C(C(=C1O)CN)COP(=O)(O)O
DB00320,PubChemCID:10531,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
DB00165,PubChemCID:1054,CC1=NC=C(C(=C1O)CO)CO
DBSALT001098,PubChemCID:10547,CCOP(=O)(OCC)SCC[N+](C)(C)C.[I-]
DB01057,PubChemCID:10548,CCOP(=O)(OCC)SCC[N+](C)(C)C
DB02209,PubChemCID:1055,CC1=NC=C(C(=C1O)CO)COP(=O)(O)O
DB11260,PubChemCID:10577938,CC1CC2(C(C1OC(=O)C3=CC=CC=C3)C(C(=C)CCC4C(C4(C)C)C=C(C2=O)C)OC(=O)C)OC(=O)C
DB00119,PubChemCID:1060,CC(=O)C(=O)O
DB08506,PubChemCID:10601417,CC(N)P(=O)(CC(CC1=CC=CC=C1)C(=O)NC(CC2=CC=CC=C2)C(=O)O)O
DB01179,PubChemCID:10607,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
DBSALT001432,PubChemCID:10608,C1=CC=C(C(=C1)C2=C3C=CC(=O)C=C3OC4=C2C=CC(=C4)[O-])C(=O)[O-].[Na+].[Na+]
DB14523,PubChemCID:1061,[O-]P(=O)([O-])[O-]
DB13794,PubChemCID:10610,CN(C)CCOCCOC(=O)N1C2=CC=CC=C2SC3=CC=CC=C31
DB08975,PubChemCID:10617,C1=CC2=C3C(=C1)C4=C(C3=CC=C2)C=C(C=C4)C(=O)CCC(=O)O
DB04703,PubChemCID:10621,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
DB11664,PubChemCID:10624,CN(C)CCC1=CNC2=C1C(=CC=C2)OP(=O)(O)O
DB11641,PubChemCID:10629256,CCC12C=CCN3C1C4(CC3)C(C(C2OC(=O)C)(C(=O)OC)O)N(C5=CC(=C(C=C45)C6(CC7CC(CN(C7)CC8=C6NC9=CC=CC=C89)C(C)(F)F)C(=O)OC)OC)C
DB13799,PubChemCID:10630,CCN1C(=O)C(OC1=O)(C)C
DB06839,PubChemCID:10631973,CCOC(=O)NC(CC(C)C)C(=O)O
DB01524,PubChemCID:10634,CC12CCC3C(C1CCC2O)CC=C4C3(CCC(C4)O)C
DB02901,PubChemCID:10635,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4O)C
DB15978,PubChemCID:10646,C1CCN(C1)CCN2C3=CC=CC=C3SC4=CC=CC=C42
DBSALT001254,PubChemCID:10648,C1CC(C2=CC=CC=C2C1)C3=NCCN3.Cl
DBSALT001926,PubChemCID:10649,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-]
DB01796,PubChemCID:1066,C1=CC(=C(N=C1)C(=O)O)C(=O)O
DB14132,PubChemCID:10661,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl
DB01444,PubChemCID:10668,CC(C=C(C1=CC=CS1)C2=CC=CS2)N(C)C
DB07776,PubChemCID:10680,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
DB13180,PubChemCID:10690,C(C(C(C(C(C(=O)O)O)O)O)O)O
DB07309,PubChemCID:1069140,C1=CC(=CC=C1S(=O)(=O)NC2=C(C=C(C=C2)Br)C(=O)O)Cl
DB11246,PubChemCID:10692,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Cu+2]
DB02024,PubChemCID:107,C1=CC=C(C=C1)CCC(=O)O
DB07714,PubChemCID:10708341,CC1=C(C(=O)C2=CC=CC=C2C1=O)CCCCCC(=O)O
DB07679,PubChemCID:10713671,CC(C)C1C(=O)NC(CC2=CC=C(C=C2)OCCCCC(=O)N1)C(=O)O
DB13221,PubChemCID:10715,CC(C)C(CC=C)C(=O)NC(=O)N
DB12149,PubChemCID:10718956,CC1=CC=C(C=C1)C#CC2=CC=C(S2)S(=O)(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)O
DB15931,PubChemCID:10719,CCC1=CC2=C(C=CC2=C(C=C1)C)C
DBSALT003029,PubChemCID:107344,CSCCC(C(=O)[O-])O.CSCCC(C(=O)[O-])O.[Ca+2]
DB01914,PubChemCID:107526,C(C(C(C(C(C=O)O)O)O)O)O
DB14653,PubChemCID:107603,CCCCCC(=O)OCC(=O)C1C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)Cl)O)C)C
DB16023,PubChemCID:10761,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)O.[Cl-]
DBSALT001495,PubChemCID:10762,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.[N+](=O)([O-])[O-]
DB12545,PubChemCID:107641,CCC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O
DBSALT001127,PubChemCID:10766,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1.Cl
DB09088,PubChemCID:10767,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1
DB14475,PubChemCID:107689,CC(C(=O)O)O
DB00473,PubChemCID:10770,CC(CNC1CCCCC1)OC(=O)C2=CC=CC=C2
DB12863,PubChemCID:107706,CC(C)(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NCC(=O)O
DB13345,PubChemCID:107715,CC(C)C1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
DB05710,PubChemCID:10772467,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)C(=CC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5C4C6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C)Cl.[Cl-].[Cl-]
